,01,02,03,04,05,06,07,League,Points
0005201139648,RB,QB,WR,QB,NaN,NaN,,201139648,1.2378178964594366
0006201139648,QB,NaN,NaN,TE,NaN,QB,,201139648,1.3948464135080967
0007201139648,QB,WR,RB,WR,QB,TE,,201139648,-0.37037070917683995
0008201139648,NaN,RB,NaN,NaN,NaN,NaN,,201139648,-0.5436435555753614
0009201139648,NaN,NaN,RB,RB,QB,QB,,201139648,0.4147718760664601
0010201139648,WR,WR,WR,RB,NaN,NaN,,201139648,-1.5832806339664898
0001201539648,QB,QB,WR,RB,RB,WR,,201539648,-0.23249527748763868
0002201539648,RB,WR,WR,QB,QB,WR,,201539648,-0.9299811099505544
0003201539648,NaN,RB,WR,QB,RB,RB,,201539648,-0.9299811099505544
0004201539648,QB,RB,WR,WR,RB,WR,,201539648,-0.23249527748763868
0005201539648,QB,QB,NaN,WR,WR,WR,,201539648,-0.23249527748763868
0006201539648,RB,TE,WR,WR,RB,RB,,201539648,-0.9299811099505544
0007201539648,RB,QB,WR,QB,NaN,WR,,201539648,2.557448052364024
0008201539648,QB,RB,QB,QB,RB,NaN,,201539648,1.1624763874381927
0009201539648,QB,WR,QB,RB,TE,QB,,201539648,0.464990554975277
0010201539648,RB,RB,QB,WR,QB,WR,,201539648,0.464990554975277
0011201539648,QB,RB,WR,TE,RB,QB,,201539648,-0.9299811099505544
0012201539648,WR,QB,RB,QB,QB,RB,,201539648,-0.23249527748763868
0001201739648,WR,QB,WR,QB,WR,LB,,201739648,-0.25264557631995566
0002201739648,WR,WR,RB,QB,RB,WR,,201739648,-0.5333628833421287
0003201739648,RB,WR,RB,QB,RB,WR,,201739648,-0.5333628833421287
0004201739648,WR,QB,RB,RB,QB,RB,,201739648,2.835244800923947
0005201739648,RB,RB,WR,QB,WR,WR,,201739648,-0.5333628833421287
0006201739648,QB,RB,WR,RB,TE,TE,,201739648,-0.5333628833421287
0007201739648,WR,RB,TE,WR,RB,RB,,201739648,-0.5333628833421287
0008201739648,WR,QB,RB,QB,RB,WR,,201739648,-0.5333628833421287
0009201739648,RB,WR,RB,TE,WR,DE,,201739648,0.3087890377243903
0010201739648,WR,TE,TE,WR,"S""",LB,,201739648,0.3087890377243903
0001201239892,QB,RB,WR,WR,NaN,QB,,201239892,-0.5694947974514993
0002201239892,RB,RB,QB,QB,NaN,WR,,201239892,0.28474739872574967
0003201239892,NaN,QB,NaN,WR,NaN,NaN,,201239892,0.0
0004201239892,QB,QB,RB,TE,WR,RB,,201239892,1.9932317910802477
0005201239892,NaN,RB,NaN,WR,NaN,NaN,,201239892,-1.1389895949029987
0006201239892,NaN,QB,WR,QB,NaN,NaN,,201239892,-0.5694947974514993
0001201339892,NaN,RB,NaN,QB,WR,NaN,,201339892,0.6081636405595374
0002201339892,WR,NaN,WR,WR,QB,NaN,,201339892,-0.2027212135198458
0003201339892,RB,QB,RB,NaN,NaN,QB,,201339892,-0.2027212135198458
0004201339892,RB,TE,NaN,QB,WR,TE,,201339892,1.4190484946389206
0005201339892,NaN,WR,WR,QB,TE,WR,,201339892,-0.2027212135198458
0006201339892,NaN,RB,WR,NaN,WR,QB,,201339892,-1.0136060675992289
0007201339892,NaN,WR,QB,WR,NaN,RB,,201339892,-1.0136060675992289
0008201339892,RB,RB,RB,WR,QB,TE,,201339892,-1.0136060675992289
0009201339892,QB,NaN,RB,NaN,WR,RB,,201339892,0.6081636405595374
0010201339892,RB,NaN,WR,RB,WR,RB,,201339892,2.2299333487183035
0011201339892,RB,WR,NaN,QB,RB,NaN,,201339892,-1.0136060675992289
0012201339892,RB,WR,NaN,NaN,QB,NaN,,201339892,-0.2027212135198458
0001201539892,WR,NaN,RB,RB,RB,QB,,201539892,-0.4999999999999999
0002201539892,RB,RB,TE,NaN,WR,QB,,201539892,-0.4999999999999999
0003201539892,WR,QB,WR,TE,RB,RB,,201539892,0.7500000000000001
0004201539892,WR,RB,RB,WR,NaN,QB,,201539892,-0.4999999999999999
0005201539892,QB,WR,RB,RB,QB,NaN,,201539892,0.7500000000000001
0006201539892,RB,RB,WR,NaN,TE,QB,,201539892,-0.4999999999999999
0007201539892,WR,RB,TE,QB,RB,WR,,201539892,-0.4999999999999999
0008201539892,WR,RB,WR,WR,RB,TE,,201539892,-1.7499999999999998
0009201539892,RB,WR,QB,NaN,QB,QB,,201539892,0.7500000000000001
0010201539892,WR,RB,WR,TE,TE,WR,,201539892,2.0
0001200940137,NaN,NaN,NaN,TE,NaN,NaN,,200940137,2.8520895188776243
0002200940137,WR,NaN,NaN,NaN,WR,QB,,200940137,-0.5317455035195571
0003200940137,NaN,RB,NaN,TE,NaN,NaN,,200940137,-0.271450501796697
0004200940137,NaN,NaN,NaN,NaN,NaN,QB,,200940137,0.5838045038641291
0005200940137,RB,WR,NaN,NaN,QB,NaN,,200940137,-0.3830055025350656
0006200940137,RB,NaN,NaN,WR,WR,NaN,,200940137,-0.4573755030273114
0007200940137,NaN,NaN,NaN,NaN,NaN,QB,,200940137,-0.42019050278118847
0008200940137,NaN,QB,NaN,WR,NaN,NaN,,200940137,-0.49456050327343426
0009200940137,RB,NaN,QB,NaN,NaN,NaN,,200940137,-0.49456050327343426
0010200940137,QB,RB,WR,NaN,NaN,NaN,,200940137,-0.3830055025350656
0001201240137,QB,NaN,NaN,TE,WR,NaN,,201240137,-0.6828699596587475
0002201240137,RB,QB,NaN,NaN,WR,NaN,,201240137,-0.4487431163471769
0003201240137,NaN,NaN,WR,QB,NaN,NaN,,201240137,-0.6828699596587475
0004201240137,WR,NaN,RB,NaN,WR,NaN,,201240137,0.4877642568991054
0005201240137,RB,RB,WR,NaN,WR,WR,,201240137,-0.4487431163471769
0006201240137,RB,RB,QB,NaN,NaN,TE,,201240137,-0.6828699596587475
0007201240137,RB,NaN,NaN,WR,WR,WR,,201240137,-0.6828699596587475
0008201240137,QB,WR,NaN,NaN,WR,RB,,201240137,2.1266521600800994
0009201240137,TE,WR,NaN,RB,NaN,NaN,,201240137,-0.4487431163471769
0010201240137,RB,WR,NaN,RB,NaN,QB,,201240137,2.1266521600800994
0011201240137,NaN,RB,RB,WR,NaN,WR,,201240137,-0.21461627303560632
0012201240137,QB,TE,WR,NaN,NaN,NaN,,201240137,-0.4487431163471769
0001201440137,TE,NaN,WR,RB,NaN,NaN,,201440137,-0.5636018619766345
0002201440137,WR,RB,RB,WR,RB,NaN,,201440137,-0.5636018619766345
0003201440137,RB,RB,QB,NaN,NaN,TE,,201440137,-0.5636018619766345
0004201440137,RB,WR,WR,NaN,WR,TE,,201440137,-0.5636018619766345
0005201440137,RB,WR,RB,NaN,RB,NaN,,201440137,2.442274735232083
0006201440137,RB,RB,WR,WR,TE,RB,,201440137,-0.06262242910851495
0007201440137,WR,QB,WR,TE,NaN,WR,,201440137,-0.06262242910851495
0008201440137,RB,WR,RB,RB,WR,TE,,201440137,-0.06262242910851495
0009201440137,WR,NaN,WR,TE,QB,WR,,201440137,-0.5636018619766345
0010201440137,WR,QB,RB,NaN,TE,NaN,,201440137,-0.5636018619766345
0011201440137,TE,WR,RB,QB,RB,NaN,,201440137,2.442274735232083
0012201440137,QB,WR,RB,WR,NaN,WR,,201440137,-0.5636018619766345
0013201440137,WR,RB,NaN,WR,WR,RB,,201440137,0.9393364366277243
0014201440137,RB,RB,WR,QB,WR,WR,,201440137,-0.5636018619766345
0015201440137,WR,WR,NaN,TE,WR,RB,,201440137,-0.5636018619766345
0016201440137,WR,RB,WR,NaN,RB,WR,,201440137,-0.5636018619766345
0001200940383,NaN,NaN,WR,WR,NaN,NaN,,200940383,0.6623553151639588
0002200940383,RB,RB,NaN,NaN,NaN,NaN,,200940383,-1.5215126888271113
0003200940383,RB,NaN,NaN,NaN,NaN,NaN,,200940383,-0.5420370059739735
0004200940383,NaN,NaN,NaN,NaN,NaN,NaN,,200940383,0.9380595814485457
0005200940383,NaN,WR,NaN,NaN,NaN,NaN,,200940383,0.6188230625927083
0006200940383,NaN,NaN,NaN,WR,NaN,NaN,,200940383,1.017868711162505
0007200940383,NaN,NaN,NaN,NaN,NaN,NaN,,200940383,-0.803230521401477
0008200940383,NaN,NaN,NaN,NaN,NaN,TE,,200940383,0.3721402980222884
0009200940383,NaN,NaN,NaN,NaN,NaN,NaN,,200940383,0.4592048031647895
0010200940383,RB,NaN,WR,NaN,NaN,NaN,,200940383,-0.5638031322595988
0011200940383,NaN,NaN,NaN,WR,TE,NaN,,200940383,-0.0994591048329261
0012200940383,NaN,NaN,NaN,WR,NaN,NaN,,200940383,-1.0571686614004385
0013200940383,RB,NaN,NaN,NaN,NaN,NaN,,200940383,0.5317585574502072
0014200940383,RB,RB,NaN,NaN,NaN,WR,,200940383,1.3661267317325096
0015200940383,NaN,NaN,NaN,NaN,NaN,NaN,,200940383,-0.9265719036866868
0016200940383,NaN,WR,NaN,NaN,WR,RB,,200940383,-0.034160725976050244
0017200940383,NaN,NaN,NaN,NaN,NaN,NaN,,200940383,-0.01239459969042496
0018200940383,RB,NaN,NaN,NaN,TE,NaN,,200940383,-0.01239459969042496
0019200940383,RB,NaN,NaN,NaN,WR,NaN,,200940383,-0.8467627739727275
0020200940383,NaN,NaN,NaN,NaN,NaN,RB,,200940383,0.5317585574502072
0021200940383,WR,NaN,NaN,NaN,TE,NaN,,200940383,-1.6085771939696125
0022200940383,NaN,WR,NaN,NaN,NaN,NaN,,200940383,1.2863176020185503
0023200940383,NaN,NaN,NaN,NaN,NaN,NaN,,200940383,-1.8697707093971159
0024200940383,RB,NaN,NaN,NaN,NaN,NaN,,200940383,2.113430400872311
0001201140383,NaN,QB,WR,NaN,RB,WR,,201140383,-0.6178215519319037
0002201140383,NaN,RB,RB,NaN,NaN,NaN,,201140383,2.7521141858784794
0003201140383,QB,WR,NaN,RB,TE,NaN,,201140383,-0.6178215519319037
0004201140383,NaN,WR,NaN,TE,NaN,NaN,,201140383,-0.6178215519319037
0005201140383,NaN,QB,NaN,NaN,NaN,TE,,201140383,-0.2808279781508653
0006201140383,RB,NaN,QB,NaN,NaN,WR,,201140383,-0.6178215519319037
0007201140383,QB,NaN,RB,NaN,NaN,RB,,201140383,-0.2808279781508653
0008201140383,RB,QB,NaN,NaN,NaN,NaN,,201140383,0.056165595630173
0009201140383,RB,NaN,WR,TE,WR,QB,,201140383,-0.6178215519319037
0010201140383,QB,RB,NaN,RB,WR,NaN,,201140383,0.056165595630173
0011201140383,NaN,NaN,WR,NaN,NaN,NaN,,201140383,-0.6178215519319037
0012201140383,RB,QB,NaN,NaN,NaN,NaN,,201140383,1.404139890754326
0001201340383,WR,RB,NaN,QB,NaN,WR,,201340383,-0.9893607512019722
0002201340383,RB,WR,WR,QB,RB,NaN,,201340383,0.1711178437246329
0003201340383,QB,RB,RB,RB,WR,TE,,201340383,2.0489832064240483
0004201340383,NaN,TE,NaN,QB,RB,WR,,201340383,-0.4070114926569849
0005201340383,RB,NaN,NaN,QB,NaN,RB,,201340383,-0.6306673673155669
0006201340383,RB,QB,WR,RB,RB,WR,,201340383,-0.8416634754840406
0007201340383,QB,WR,RB,NaN,RB,NaN,,201340383,-1.0399998171624059
0008201340383,RB,WR,RB,QB,WR,NaN,,201340383,0.7745667130864675
0009201340383,NaN,RB,TE,WR,WR,WR,,201340383,1.2936171391809128
0010201340383,NaN,WR,WR,RB,QB,QB,,201340383,-1.3480541350883775
0011201340383,RB,RB,WR,NaN,NaN,NaN,,201340383,1.428654648408736
0012201340383,RB,WR,NaN,WR,NaN,QB,,201340383,-0.11583686338449127
0013201340383,NaN,WR,NaN,NaN,WR,QB,,201340383,-0.4914099359243744
0014201340383,RB,WR,RB,RB,WR,QB,,201340383,1.306276905671021
0015201340383,RB,WR,NaN,RB,RB,WR,,201340383,1.0151022763985276
0016201340383,RB,WR,WR,QB,WR,WR,,201340383,0.4707323173238655
0017201340383,WR,NaN,NaN,QB,RB,TE,,201340383,-0.33527281587970387
0018201340383,RB,QB,NaN,RB,NaN,WR,,201340383,-1.0526595836525143
0019201340383,RB,NaN,NaN,QB,NaN,RB,,201340383,-1.3649338237418553
0020201340383,NaN,RB,NaN,QB,WR,WR,,201340383,0.1078190112740908
0001201640630,TE,QB,RB,WR,WR,LB,,201640630,-0.7673233000039632
0002201640630,RB,WR,WR,RB,WR,NaN,,201640630,-0.03653920476209351
0003201640630,WR,RB,RB,WR,WR,LB,,201640630,-0.7673233000039632
0004201640630,WR,RB,QB,WR,LB,RB,,201640630,1.059636938100711
0005201640630,QB,WR,RB,TE,WR,LB,,201640630,2.5212051285844503
0006201640630,RB,WR,RB,QB,LB,LB,,201640630,-0.7673233000039632
0007201640630,WR,QB,RB,WR,RB,DE,,201640630,-0.40193125238302835
0008201640630,RB,WR,WR,WR,WR,LB,,201640630,-0.03653920476209351
0009201640630,RB,WR,RB,WR,TE,DE,,201640630,-0.7673233000039632
0010201640630,WR,RB,WR,RB,WR,LB,,201640630,-0.03653920476209351
0001201740630,QB,RB,WR,WR,LB,LB,,201740630,-0.1498128508316766
0002201740630,WR,WR,RB,RB,LB,WR,,201740630,-0.6491890202705989
0003201740630,RB,WR,RB,WR,LB,LB,,201740630,-0.6491890202705989
0004201740630,WR,TE,WR,QB,LB,LB,,201740630,-0.1498128508316766
0005201740630,RB,RB,WR,TE,DE,RB,,201740630,-0.1498128508316766
0006201740630,QB,RB,RB,WR,LB,DE,,201740630,-0.1498128508316766
0007201740630,WR,RB,RB,WR,LB,LB,,201740630,0.3495633186072457
0008201740630,WR,RB,QB,WR,RB,RB,,201740630,2.846444165801857
0009201740630,WR,RB,RB,WR,DE,WR,,201740630,-0.6491890202705989
0010201740630,WR,RB,WR,RB,WR,RB,,201740630,-0.6491890202705989
0001201141127,RB,WR,NaN,WR,RB,NaN,,201141127,-0.2508726030021272
0002201141127,RB,RB,NaN,NaN,RB,NaN,,201141127,-0.9198662110077999
0003201141127,NaN,NaN,NaN,WR,NaN,NaN,,201141127,-0.9198662110077999
0004201141127,RB,NaN,NaN,NaN,RB,NaN,,201141127,-0.2508726030021272
0005201141127,NaN,RB,WR,NaN,NaN,NaN,,201141127,-0.2508726030021272
0006201141127,NaN,NaN,NaN,NaN,NaN,RB,,201141127,-0.2508726030021272
0007201141127,NaN,NaN,RB,WR,RB,NaN,,201141127,2.425101829020563
0008201141127,WR,NaN,NaN,RB,WR,NaN,,201141127,0.4181210050035454
0001201641127,WR,RB,RB,WR,WR,RB,,201641127,0.7595405753036962
0002201641127,RB,WR,RB,RB,QB,WR,,201641127,2.0176752705920262
0003201641127,RB,WR,WR,WR,RB,RB,,201641127,-1.071744370060429
0004201641127,RB,RB,WR,WR,QB,WR,,201641127,0.7595405753036962
0005201641127,RB,WR,RB,WR,WR,WR,,201641127,-0.21900863214278288
0006201641127,WR,RB,WR,TE,WR,RB,,201641127,-0.4776252083964952
0007201641127,WR,WR,WR,RB,RB,WR,,201641127,0.24230742279627154
0008201641127,RB,WR,WR,WR,QB,RB,,201641127,0.4240379898934748
0009201641127,RB,RB,QB,WR,WR,TE,,201641127,-0.372780650455801
0010201641127,WR,RB,RB,TE,WR,RB,,201641127,-1.7287702664887792
0011201641127,WR,RB,WR,RB,WR,NaN,,201641127,0.8154576728720664
0012201641127,WR,TE,RB,QB,RB,RB,,201641127,-1.148630379216938
0001201741127,QB,RB,RB,RB,WR,RB,,201741127,-0.5789347687520603
0002201741127,RB,RB,QB,RB,WR,RB,,201741127,1.386930539497842
0003201741127,WR,TE,RB,WR,WR,RB,,201741127,0.505480607775172
0004201741127,RB,WR,WR,RB,QB,RB,,201741127,0.5402746840273827
0005201741127,RB,WR,WR,WR,TE,QB,,201741127,-2.5679961278367696
0006201741127,RB,WR,RB,TE,WR,QB,,201741127,-0.06282263767760214
0007201741127,WR,WR,RB,WR,RB,WR,,201741127,0.6968480271623306
0008201741127,RB,RB,RB,WR,QB,RB,,201741127,-0.004832510590584375
0009201741127,WR,RB,RB,WR,QB,TE,,201741127,-1.1066449252439219
0010201741127,RB,RB,WR,WR,WR,QB,,201741127,0.3257112138054169
0011201741127,WR,WR,TE,RB,WR,WR,,201741127,0.8824164338407875
0012201741127,WR,RB,WR,QB,WR,RB,,201741127,-0.01643053600798793
0001201441377,QB,WR,WR,RB,TE,WR,,201441377,-0.29984071881080454
0002201441377,RB,NaN,WR,QB,QB,RB,,201441377,-0.30266718277445703
0003201441377,QB,RB,WR,TE,WR,WR,,201441377,-0.29984071881080454
0004201441377,RB,TE,WR,WR,QB,NaN,,201441377,-0.297014254847152
0005201441377,RB,WR,RB,QB,WR,WR,,201441377,-0.3012539507926308
0006201441377,WR,WR,TE,WR,QB,RB,,201441377,-0.30266718277445703
0007201441377,QB,RB,NaN,NaN,WR,WR,,201441377,-0.30266718277445703
0008201441377,QB,WR,RB,RB,NaN,RB,,201441377,3.3166199226825914
0009201441377,QB,RB,WR,QB,NaN,TE,,201441377,-0.30266718277445703
0010201441377,NaN,QB,RB,NaN,RB,WR,,201441377,-0.30266718277445703
0011201441377,RB,RB,QB,QB,NaN,WR,,201441377,-0.30266718277445703
0012201441377,QB,WR,NaN,NaN,QB,WR,,201441377,-0.30266718277445703
0001200841628,NaN,RB,QB,NaN,NaN,NaN,,200841628,-0.011101192993861914
0002200841628,NaN,NaN,NaN,NaN,NaN,NaN,,200841628,-2.408958879667926
0003200841628,NaN,QB,WR,NaN,NaN,NaN,,200841628,0.008880954395088623
0004200841628,NaN,NaN,NaN,TE,NaN,NaN,,200841628,1.1012383449910512
0005200841628,RB,NaN,QB,NaN,NaN,NaN,,200841628,-0.41740485656918946
0006200841628,NaN,NaN,NaN,NaN,NaN,NaN,,200841628,-0.2775298248465357
0007200841628,NaN,WR,NaN,NaN,NaN,NaN,,200841628,-0.30417268803180314
0008200841628,RB,NaN,NaN,NaN,NaN,QB,,200841628,1.7340063456411516
0009200841628,NaN,NaN,NaN,TE,NaN,NaN,,200841628,-0.7437799305887149
0010200841628,NaN,NaN,NaN,NaN,NaN,NaN,,200841628,1.0013276080462985
0011200841628,NaN,QB,NaN,NaN,NaN,RB,,200841628,0.2753095862477624
0012200841628,NaN,NaN,NaN,WR,NaN,NaN,,200841628,0.04218453337667285
0001201341628,NaN,WR,NaN,RB,WR,QB,,201341628,0.20460608197225175
0002201341628,RB,NaN,WR,NaN,QB,TE,,201341628,0.7185349702655301
0003201341628,NaN,WR,RB,NaN,NaN,QB,,201341628,0.213518143618956
0004201341628,RB,NaN,NaN,NaN,RB,TE,,201341628,0.6962548161487695
0005201341628,RB,WR,WR,NaN,WR,QB,,201341628,0.36650853522071225
0006201341628,WR,QB,NaN,TE,WR,RB,,201341628,0.26550516989139744
0007201341628,RB,QB,WR,RB,NaN,NaN,,201341628,-0.2811012777731299
0008201341628,RB,NaN,WR,NaN,WR,TE,,201341628,-3.0839446656616163
0009201341628,NaN,TE,RB,NaN,QB,RB,,201341628,0.10657340385850499
0010201341628,RB,RB,WR,NaN,RB,NaN,,201341628,-0.5053881625485201
0011201341628,RB,NaN,WR,QB,WR,WR,,201341628,0.5922807636038866
0012201341628,RB,WR,RB,NaN,RB,QB,,201341628,0.7066522214032578
0001201641628,WR,WR,RB,WR,WR,RB,,201641628,0.7294547550964662
0002201641628,WR,TE,RB,RB,WR,RB,,201641628,-0.2273046385534813
0003201641628,RB,WR,RB,RB,WR,WR,,201641628,-2.182421660359896
0004201641628,RB,WR,WR,RB,RB,RB,,201641628,0.41449669383281884
0005201641628,RB,WR,RB,WR,RB,RB,,201641628,0.3134724100312716
0006201641628,RB,WR,RB,RB,WR,WR,,201641628,-0.8334503413627647
0007201641628,RB,RB,RB,WR,WR,WR,,201641628,0.6759713107309411
0008201641628,RB,WR,WR,RB,RB,WR,,201641628,1.109781470584644
0001200941880,QB,NaN,NaN,NaN,NaN,NaN,,200941880,-0.6620847108818945
0002200941880,NaN,NaN,QB,QB,NaN,TE,,200941880,0.3310423554409471
0003200941880,NaN,NaN,NaN,NaN,NaN,NaN,,200941880,0.827605888602368
0004200941880,NaN,NaN,QB,NaN,NaN,NaN,,200941880,-0.6620847108818945
0005200941880,NaN,NaN,RB,NaN,NaN,NaN,,200941880,2.813860021248051
0006200941880,NaN,NaN,NaN,TE,QB,NaN,,200941880,0.3310423554409471
0007200941880,RB,NaN,NaN,QB,NaN,NaN,,200941880,0.3310423554409471
0008200941880,NaN,WR,TE,NaN,NaN,NaN,,200941880,-0.6620847108818945
0009200941880,WR,NaN,NaN,NaN,NaN,RB,,200941880,-0.6620847108818945
0010200941880,QB,NaN,TE,WR,NaN,WR,,200941880,-0.6620847108818945
0011200941880,WR,NaN,NaN,NaN,NaN,NaN,,200941880,-0.6620847108818945
0012200941880,NaN,RB,NaN,QB,NaN,WR,,200941880,-0.6620847108818945
0001201041880,NaN,NaN,QB,NaN,WR,,,201041880,-1.3713124566949004
0002201041880,RB,NaN,QB,WR,NaN,,,201041880,-0.868109100775265
0003201041880,RB,NaN,WR,NaN,NaN,,,201041880,1.5412685570386182
0004201041880,WR,WR,NaN,NaN,QB,,,201041880,0.9147637165558935
0005201041880,NaN,WR,NaN,NaN,NaN,,,201041880,-0.19161717195615255
0006201041880,NaN,QB,NaN,NaN,NaN,,,201041880,-0.9180961891116526
0007201041880,WR,NaN,NaN,RB,NaN,,,201041880,-0.21494447984646678
0008201041880,NaN,NaN,NaN,NaN,NaN,,,201041880,1.1080471247899255
0001201441880,NaN,RB,WR,RB,WR,NaN,,201441880,0.24241799217310517
0002201441880,QB,RB,WR,RB,NaN,RB,,201441880,-0.5072994276363809
0003201441880,QB,WR,NaN,NaN,NaN,WR,,201441880,2.407332339263419
0004201441880,WR,RB,WR,WR,RB,QB,,201441880,-0.2714332730895763
0005201441880,RB,WR,RB,WR,WR,RB,,201441880,-0.16192398704998845
0006201441880,RB,WR,RB,WR,WR,RB,,201441880,-0.8274034945213301
0007201441880,RB,RB,NaN,WR,WR,QB,,201441880,-1.3412547597840117
0008201441880,RB,WR,RB,TE,TE,NaN,,201441880,0.5456744765904255
0009201441880,WR,NaN,TE,NaN,WR,QB,,201441880,-0.0861098659456584
0001201541880,RB,WR,RB,WR,RB,WR,,201541880,0.22941573387056172
0002201541880,RB,RB,TE,WR,WR,RB,,201541880,1.3764944032233706
0003201541880,RB,WR,WR,NaN,TE,RB,,201541880,-1.4912022701586516
0004201541880,QB,NaN,RB,WR,TE,WR,,201541880,-1.4912022701586516
0005201541880,RB,RB,WR,QB,WR,RB,,201541880,1.3764944032233706
0006201541880,RB,RB,TE,NaN,WR,QB,,201541880,0.22941573387056172
0007201541880,RB,QB,RB,WR,NaN,TE,,201541880,0.8029550685469662
0008201541880,QB,WR,RB,RB,WR,NaN,,201541880,0.22941573387056172
0009201541880,WR,RB,WR,QB,RB,TE,,201541880,-0.3441236008058427
0010201541880,RB,RB,QB,WR,RB,TE,,201541880,-0.9176629354822472
0001201142133,NaN,NaN,NaN,NaN,QB,RB,,201142133,-0.7192315691507236
0002201142133,NaN,NaN,RB,WR,QB,TE,,201142133,-0.11937453429887472
0003201142133,NaN,NaN,QB,NaN,NaN,NaN,,201142133,0.7222159325081968
0004201142133,QB,NaN,NaN,RB,NaN,NaN,,201142133,-0.8356217400921271
0005201142133,RB,QB,WR,NaN,WR,RB,,201142133,0.3999046899012333
0006201142133,NaN,WR,NaN,WR,NaN,WR,,201142133,-0.7371377492955549
0007201142133,RB,NaN,RB,QB,TE,NaN,,201142133,0.8386061034496004
0008201142133,RB,WR,NaN,WR,NaN,NaN,,201142133,0.014921816787360103
0009201142133,RB,QB,NaN,WR,NaN,NaN,,201142133,0.7580282927978594
0010201142133,QB,NaN,NaN,NaN,TE,NaN,,201142133,2.2352881547464425
0011201142133,RB,WR,NaN,NaN,NaN,NaN,,201142133,-1.28327624371291
0012201142133,RB,RB,NaN,QB,TE,WR,,201142133,-1.2743231536404942
0001200842642,NaN,NaN,NaN,TE,NaN,NaN,,200842642,-0.29658149139793716
0002200842642,NaN,NaN,NaN,NaN,NaN,NaN,,200842642,-0.3026034506141389
0003200842642,NaN,NaN,NaN,NaN,NaN,TE,,200842642,-0.29959247100603803
0004200842642,RB,NaN,WR,NaN,NaN,NaN,,200842642,3.3165940383231245
0005200842642,NaN,NaN,NaN,NaN,NaN,NaN,,200842642,-0.30561443022223983
0006200842642,NaN,NaN,NaN,NaN,NaN,NaN,,200842642,-0.29959247100603803
0007200842642,NaN,NaN,WR,NaN,NaN,NaN,,200842642,-0.3026034506141389
0008200842642,RB,NaN,NaN,TE,RB,NaN,,200842642,-0.3026034506141389
0009200842642,RB,NaN,NaN,RB,NaN,NaN,,200842642,-0.30561443022223983
0010200842642,NaN,WR,NaN,NaN,NaN,NaN,,200842642,-0.30561443022223983
0011200842642,NaN,NaN,NaN,NaN,NaN,RB,,200842642,-0.30561443022223983
0012200842642,NaN,NaN,WR,NaN,RB,WR,,200842642,-0.2905595321817354
0001201042642,RB,QB,NaN,NaN,NaN,NaN,,201042642,0.18562801609361138
0002201042642,NaN,NaN,QB,WR,TE,RB,,201042642,0.8615043823831708
0003201042642,QB,NaN,NaN,NaN,WR,NaN,,201042642,-0.46169019387385396
0005201042642,RB,QB,NaN,WR,TE,NaN,,201042642,1.5564195195541262
0006201042642,QB,NaN,NaN,RB,NaN,NaN,,201042642,-0.928140080468057
0007201042642,RB,NaN,NaN,WR,NaN,NaN,,201042642,-1.0614114766378293
0008201042642,NaN,NaN,RB,TE,TE,NaN,,201042642,1.0614114766378293
0001200842898,NaN,NaN,NaN,QB,NaN,NaN,,200842898,-0.6559420126954595
0002200842898,NaN,NaN,NaN,QB,WR,NaN,,200842898,1.5011019262694196
0003200842898,NaN,RB,NaN,RB,NaN,NaN,,200842898,-0.6519289076927341
0004200842898,NaN,NaN,NaN,NaN,NaN,NaN,,200842898,-0.6519289076927341
0005200842898,NaN,NaN,NaN,NaN,QB,WR,,200842898,1.5813640263239268
0006200842898,NaN,NaN,WR,NaN,QB,NaN,,200842898,-0.6539354601940968
0007200842898,NaN,QB,NaN,NaN,NaN,NaN,,200842898,1.499095373768057
0008200842898,QB,RB,NaN,NaN,WR,NaN,,200842898,-0.6559420126954595
0009200842898,RB,NaN,NaN,NaN,NaN,NaN,,200842898,-0.6559420126954595
0010200842898,QB,NaN,NaN,NaN,TE,NaN,,200842898,-0.6559420126954595
0001201342898,NaN,RB,RB,WR,WR,NaN,,201342898,1.790786500824562
0002201342898,QB,RB,NaN,WR,WR,RB,,201342898,-0.4448450543449549
0003201342898,QB,WR,NaN,NaN,WR,PK,,201342898,1.3436601897906586
0004201342898,RB,RB,WR,WR,TE,NaN,,201342898,0.28515708611856083
0005201342898,QB,NaN,WR,NaN,WR,RB,,201342898,-0.6090955359492459
0006201342898,RB,WR,QB,NaN,RB,WR,,201342898,0.942159012535725
0007201342898,QB,NaN,NaN,RB,WR,RB,,201342898,-0.11634409113637281
0008201342898,WR,RB,QB,RB,WR,NaN,,201342898,-0.2988446262522518
0009201342898,NaN,QB,NaN,RB,WR,NaN,,201342898,-1.3390976764127616
0010201342898,RB,QB,NaN,WR,RB,TE,,201342898,-1.8683492282488106
0011201342898,QB,WR,NaN,NaN,NaN,WR,,201342898,0.07528147073530006
0012201342898,QB,RB,TE,RB,WR,WR,,201342898,0.2395319523395911
0001201742898,WR,QB,TE,WR,RB,WR,,201742898,1.0818386856576065
0002201742898,WR,RB,RB,RB,WR,QB,,201742898,-0.2805461986223976
0003201742898,RB,TE,QB,WR,RB,WR,,201742898,-1.1700371561275242
0004201742898,RB,WR,RB,RB,WR,TE,,201742898,-1.1362590185007473
0005201742898,WR,RB,WR,TE,WR,WR,,201742898,1.0818386856576065
0006201742898,RB,WR,WR,WR,QB,RB,,201742898,-1.1587777769185985
